fetch1000n04kunxuvldhdrw9kv5y92ym7f3tqexlgxv,1.0,10,0,0,0,0,1,0
fetch100vj97klapru8rtd4kndgk8ydyhvxem570dkdy,0.383777000,10,0,0,0,0,1.5,0
fetch102320rgaq5uyaqj9td6tha0g4k28p3txrekz8g,31.200488000,10,0,0,0,0,2,0
fetch1027maq7mdtaxa5wan00f0f5nmt70nz933z6vd5,0,10,0,0,0,0,3,0
fetch1028rnndhuzyrwth670gxfathjyg7uxyyqu45dz,1.144040000,10,0,0,0,0,1.5,0
fetch102afw0n7cs0kvs2zkvatmjcrkv25jy2kxylht9,1.000000000,10,0,0,0,0,1.5,0
fetch102cfrqrq06gyewlxadmsgrc38wge3dzvsjpxrr,0,10,0,0,0,0,1.5,0
