fetch107ppdatwc7f89n0mv3wn8kv5g9egc3zgedhdu2,0.21,0,0,0,0,0,1,0
fetch107ye9whd2ffym5c6e4x94qmhdsprrzqfj9sxm6,0.13661,0,0,0,0,0,1,0
fetch1087k6n6etladdn0sc2c0ke4wrl22fnflh4h6l4,1.139254,130,0,0,0,0,1,0
fetch1088pxw9xprxq9x8ndudes9amxdu0dnae25424q,0.239737,0,0,0,0,0,1,0
fetch108h9snurz2q4memf3j3j0egfyqnymanyck9chc,0.863252,0,0,0,0,0,1,0
fetch108ndtvug0xkpl5v83rjazann33qgxrczcalnxg,6437.1,0,0,0,0,0,1,0
fetch108ykltzvmdaeft6evsmd6hnugyw906d7vv2t8h,7.014479,0,0,0,0,0,1,0
fetch1090xs3x5cmjjuu3hv6jr9trqns9l2wdx6nfw95,0.28808,0,0,0,0,0,1,0
fetch109gufxs2j2s9xpzzkp5pwkfn3xud05f0z3999w,0,0,0,0,0,0,1,0
fetch109kn5nhn4qh8gzyfltaea06jcanntk6cvh037q,1.087,0,0,0,0,0,1,0
fetch109pyggk8clwe3nu8xemuk80c9ekfnvtxk4vt0a,0.21123,0,0,0,0,0,1,0
fetch109qvkhhalgqj47emy5neqf0n07pxavz5f49glk,3.172497,0,0,0,0,0,1,0
fetch109x57dszj6mx7vkcurvw285uhvw72x90cgw25w,2,0,0,0,0,0,1,0
fetch109yq9l42kd4f94eqwequm7hzd420wp3h6kua2l,3.701155,0,0,0,0,0,1,0
fetch10aawl9mu2aypvpcwn7qljp8ckvy26h33pf6m9g,0,0,0,0,0,0,1,0
fetch10acxczwz3vylw6jxjv59s6p2v5aruy4yslgtzz,0.066252,25,0,0,0,0,1,0
fetch10appyz9vt36z454739kg3l9pun0zst9uusauja,0,0,0,0,0,0,1,0
fetch10axvrhh4j4wmdfmlv3g8npssef25zp5entfu4a,0.359605,0,0,0,0,0,1,0
fetch10ayal4jetxdd2hta43v5dj0vn9luk9ncsc9qrr,0.283466,0,0,0,0,0,1,0
fetch10c207slkrd478rs8lea0rauw3f4t0mztw6u8gm,0,5,0,0,0,0,1,0
fetch10c422xfx7kypdf9x7psyx6zamphqp4red4a0sz,1.28808,0,0,0,0,0,1,0
fetch10c6px5vdfrtc4rvfgf3we3l6fmvqrk7hwzrylf,0,0,0,0,0,0,1,0
fetch10c7x7ulqr0hn8plrqgxs3r0yeff9rumtsdyqmp,18.926997,95,0,0,0,0,1,0
fetch10c8mzmehfyqknw92gpe4zlxghpy2zu2r62gtm5,0.198934,0,0,0,0,0,1,0
fetch10cadf2hvgu3jm9855eyak7p8ld34256whnjezh,0.14404,0,0,0,0,0,1,0
fetch10cq0zue869270jvrzkhpv2vegwc7m0kvfr5x4e,0.130629,0,0,0,0,0,1,0
fetch10cruumfds7jkw08muyy7v3nllc90dfw3ws5zyg,18.1,0,0,0,0,0,1,0
fetch10d3srl84a95a9ttcl3kzxseyc0rgys680v9adx,0,0,0,0,0,0,1,0
fetch10dajrfpyajxmu5e9kutjrl4y6vxkelnn9j8xgl,0.119868,0,0,0,0,0,1,0
fetch10ddy7ckddexf0mqsnksan84rua4krf9fsd8qyq,1.5,0,0,0,0,0,1,0
fetch10dlh4dw59h8eawgltmlfxdncl7pspszmxmlgd2,0.119,0,0,0,0,0,1,0
fetch10dp3pd2y0xtak6g6lqshrdh9hdhw990q8wllr5,1979.37,0,0,0,0,0,1,0
fetch10dsh4chn9npwd5dtn3v9ftxpw5zz45dc4dklqr,3.483548,0,0,0,0,0,1,0
fetch10dtk924zjja5yjwx5eravswckewf0ycz0kzmjn,0.503735,0,0,0,0,0,1,0
fetch10dv44dwr08gmz4umgjaffjgazys654yav4qpf0,0.288,0,0,0,0,0,1,0
fetch10dw8skum9h8sae6j9hxxh2ul5u98kdnsz6u9cq,688.34,0,0,0,0,0,1,0
fetch10dx2hupexac2gyxqlkchyh9adu79rhh75qmwjh,2,0,0,0,0,0,1,0
fetch10dx4p0jn2wlehvqjmcp93j3qp4cqmgae0t0fqm,1,0,0,0,0,0,1,0
fetch10dxq33tk3zn3xy8zg2wu00rlh9xcggm8hkzgyc,0.130629,0,0,0,0,0,1,0
fetch10e59cm09rs9mqn8htng34dffusk4zrpe4pkt6w,1.548866,0,0,0,0,0,1,0
fetch10eauela9mwh0ete7gcfpvzstdnjrwl6nh8cuxt,0,0,0,0,0,0,1,0
fetch10efsqg83r3ajy7sm5n0lhrctfh7357yc7z4rr2,3.208572,0,0,0,0,0,1,0
fetch10egjfg97egtyq5lya49hapqejmqj6s3amnvnvu,0,0,0,0,0,0,1,0
fetch10ezn9l7r0pge40nzkdvg68hsqtrtd9y9zk698t,232.5,0,0,0,0,0,1,0
fetch10f33xhlskqk6kpylu40s3gvhtkpm4ymxklqp97,0.174172,0,0,0,0,0,1,0
fetch10f47lqgnp00s07ddt5l98cwpcrzvwc9vamuehj,0.087252,0,0,0,0,0,1,0
fetch10f6mzdpnthz5ysvxza0pp229c35nskj78nfkg9,0,0,0,0,0,0,1,0
fetch10fauxhg9nv43xkqv0977a5k3lwfnkvhzsnzuz6,1,0,0,0,0,0,1,0
fetch10fr2fwyxv3xeh750yh3dh6fvdmeshvrt4zlr2t,0.130629,0,0,0,0,0,1,0
fetch10fwevl8zd02etf2pkn3fzzguw2tmsg6kn0jg0z,0.261258,0,0,0,0,0,1,0
fetch10g8a0wsdlx8h7pnem6ym6a8g4ld3qx2jmszrye,10.597079,0,0,0,0,0,1,0
fetch10gcajfjhntjdhyzyqptvxk7xzvh0z7x8q5u8ah,0.157937,0,0,0,0,0,1,0
fetch10gd4f4dng9jcvjjm49zcuc6xet4h89cpf66sgq,17.23,0,0,0,0,0,1,0
fetch10gl0fg88r4mkzlsq45expzv5qqh7dtgx8hjrft,0.167735,20,0,0,0,0,1,0
fetch10gqnlwtpuz2n6qgnvf2855q9vmx9aswv939gfd,0.56,0,0,0,0,0,1,0
fetch10gse9gsyeej628ynhe99ejvtd8lf2n9zktxf4g,65.236267,0,0,0,0,0,1,0
fetch10h8pw37clgzxsfssrtux66yh7wxlzs338ecm6k,3.097287,0,0,0,0,0,1,0
fetch10hcm3cx3m9fpm8c6eyuywn8d4497hjcddmp3vj,1,0,0,0,0,0,1,0
fetch10hfp67a463a2nzcwhgcnmlz6qa2kar4rf5cvf5,1,0,0,0,0,0,1,0
fetch10hvnxx094egxdkmpwkqhvpvv8yqjwnrh0f7sky,1.14404,0,0,0,0,0,1,0
fetch10j73vphp4uylzcsnjjt4r24pmv0ha7ytm6hmy9,0,0,0,0,0,0,1,0
fetch10jg740kvurekt470y4clnyqdvufvwy3rtkq2n3,0,0,0,0,0,0,1,0
fetch10jgmv47kakcdzh0mg7shpxrdadn2gufaqmsjax,0.13661,0,0,0,0,0,1,0
fetch10jnzjctkkmhp6r23sexsg3pt3y90q6uyny6qxf,1,0,0,0,0,0,1,0
fetch10jthh2jl6ag0ctenpsmxk8eq088dkxwgdh0jww,0.007086,0,0,0,0,0,1,0
fetch10jw3ema32x5uyvqr4qau8n2y0h5sdrlh2dqjfl,0,0,0,0,0,0,1,0
fetch10jyryvvyec4gc9d7kzkwl3eue2fc7m9cgapceg,1,0,0,0,0,0,1,0
fetch10k23p8dn6flgys97nhn6dlzff5mtavldcznlre,0.99,0,0,0,0,0,1,0
fetch10k66k43gqpdaj6r78fh5k76e3scy24p3gap9nr,0.379434,0,0,0,0,0,1,0
fetch10k87g9st07reulamcx6w948fgmdjnz0k3cfclq,0.550094,0,0,0,0,0,1,0
fetch10k8zy55jv9qjgxtsj6w6dq8l30s9kzdzh2anh6,0.419273,0,0,0,0,0,1,0
fetch10kc0sq65nc2ezra48ay46x2p6cxcjxqf6cwlc8,192.015644,0,0,0,0,0,1,0
fetch10kh8yj3xwnl86dlwsvc8xtyu7rhr9ewaqw0h3q,1.09,15,0,0,0,0,1,0
fetch10kjstawp8pql4x6m3qzsmtml697q5kvqd45eg0,35,0,0,0,0,0,1,0
fetch10kvwx82s4zv0nj8qhtgp8d0w4cz9gplwmvn3gf,0.239737,0,0,0,0,0,1,0
fetch10l5z6eyam5facnskpq290nheftvg20k3rmjemg,0.95,0,0,0,0,0,1,0
fetch10l8d9echn5t33nemc0e2t2kgajw3wy0n8r6cf7,0.719211,0,0,0,0,0,1,0
fetch10lchh8880wrhj2sszcr3ku43cl465d52dzq67t,1,0,0,0,0,0,1,0
fetch10ldtagf9xeqsa8tuy5lh4c3eha6jnfj79c55vp,0.087,0,0,0,0,0,1,0
fetch10lms03wms30uurh08j9k29umxqvx2dmv235jjs,1.681785,0,0,0,0,0,1,0
fetch10m3rp7wsg7laj672xyrksk7yc6sym38j6qw26g,0.8,0,0,0,0,0,1,0
fetch10m4g3lgk3dqs9e4zn03z4k5s4msp4du4y3ecrz,1.08,0,0,0,0,0,1,0
fetch10m6m080zaph0jz44sfkce4n9xzqgdqxww774mx,0.11,0,0,0,0,0,1,0
fetch10mc06qmg0x355w0qsn3mpshjjrxa323lh83gh7,18.226439,0,0,0,0,0,1,0
fetch10me7ac08wt8ps8u5cgz3pca7ud09lv74ed56ty,1,0,0,0,0,0,1,0
fetch10mljvrew07hh69kf099m0sek7007yrzlz9yj5a,0.087086,0,0,0,0,0,1,0
fetch10mmy7063d95mrsttuwnnd6cs8fzqqn7lulrv3y,0.087086,0,0,0,0,0,1,0
fetch10mrxqz4qgd3yv72zuzjx0sae64evedgdw2vr4s,0,0,0,0,0,0,1,0
fetch10mt9vep236ryl607t6wgxlcd6u0nkx43un53gv,0.28808,0,0,0,0,0,1,0
fetch10mtaphdv3glqnh49pxwr00hs3w37pmdp9u4wz5,38.64883,0,0,0,0,0,1,0
fetch10n48klwkfu4t06zhxuf09yrzs46u9sh0zzzu75,108.22499,45,0,0,0,0,1,0
fetch10ncrn4sywqa9dwax8a007hra4k4w6sn82ey4r7,0.119868,0,0,0,0,0,1,0
fetch10nf6wtvvnawckuc03uh6a4krqpcwdsh2ph5u0q,0.923437,0,0,0,0,0,1,0
fetch10nmckx8sfvm0xettpef6awska7zun36ycp3mew,1,0,0,0,0,0,1,0
fetch10nptlmd7cxwr8fl4hjpsskhxmp0d7zx3tvvxp3,2131.608701,0,0,0,0,0,1,0
fetch10nrx24jdx2mc2w99zff924dnr0z5jywcuspt4e,1,0,0,0,0,0,1,0
fetch10nsa23vrmm5y5ymmvx6g28xskmfagcqyv4ygj4,0.0435,0,0,0,0,0,1,0
fetch10nud3d7rlkmlpvmzevsqaj5u4vxhwda8kd6nmh,1,0,0,0,0,0,1,0
fetch10nzmpspryjpz7p3j4qpplvfhx97m53devxj53y,1.087,0,0,0,0,0,1,0
fetch10p3t026777ftc5ffr6w6f056pe3476r3ral6kv,0.13661,0,0,0,0,0,1,0
fetch10p66ln0kwt89ugg6750m390ucj6jf6y9ndj9vq,0.25,0,0,0,0,0,1,0
fetch10p74k5g2a5rftn62k4qkgee5ef9prnyng96zlj,0.09,0,0,0,0,0,1,0
fetch10ped9f4l5lvahfcyrxxnt0dfsz3g9j72c0pw6q,29.11,0,0,0,0,0,1,0
fetch10pfnwnpw8va65ankfh2dy33ar57e9hwh0k9j5y,0.239737,0,0,0,0,0,1,0
fetch10phe3uzmn57xquzvtde852ljlkvrsc4sa57s23,9056.59,0,0,0,0,0,1,0
fetch10pmdu658dmsx6rxjh7xypafqnww7xdnyvr83cv,0.931,0,0,0,0,0,1,0
fetch10q0y5jhcuwmgxlxkswdc0d22eadxuyydh8jg5s,0.087086,0,0,0,0,0,1,0
fetch10qcq6sg3zytjt062t73sjtqf6st2wqn6zqac9h,1,0,0,0,0,0,1,0
fetch10ql6vpn08qfze6jxx0a3znwv2tmav9z8v234a5,0.087086,0,0,0,0,0,1,0
fetch10qtwcg388pn8qm6kfa76s2yrasyp6phxusf3ul,767.338412,50,0,0,0,0,1,0
fetch10r49ph3xnfjv4q88vv2gfvydv2z57n0rkkutgn,1.28808,0,0,0,0,0,1,0
fetch10r4xgyna8j4g2h6ve8u0t45pfjqdyn753jpyc6,0.13,0,0,0,0,0,1,0
fetch10r65yr2lxrejvw4el9ef3fugq4c5eu0hgvavts,0.242415,0,0,0,0,0,1,0
fetch10r7nkcym9g63y24d8f3tehd64ljt4m5523g98e,0.087,0,0,0,0,0,1,0
fetch10r9vruvammfavnewp8kp344ch9w3dja5jcrqjx,3.42,0,0,0,0,0,1,0
fetch10raej3248rfuah2tgvgw8eksd2m56q8fudwjqj,0.290977,0,0,0,0,0,1,0
fetch10rcyzhcvx8xh8q2kapa4sm2ethkxkaqmlxuqqz,31.727199,0,0,0,0,0,1,0
fetch10rg3krpuqv6tqe9jtsklxlz5aeenhh2e5xn294,0,0,0,0,0,0,1,0
fetch10rwm04sexeqgn97ur7qcuml6ycrm4tmfe72sm0,147.057102,0,0,0,0,0,1,0
fetch10rxt5rtrrxa8g4qlt6dccmy6msdx6drfzqhhgd,1,0,0,0,0,0,1,0
fetch10ry79f4pj67xrqyc97eeh0v235w6ueu2ah3vym,54.062284,0,0,0,0,0,1,0
fetch10s09qex6jxmjycqwtdyk4etkend3hut244esnj,0.3,0,0,0,0,0,1,0
fetch10s48ugrf4c0w6p2e7u6q86z4suspfdyjdvut6n,0.599343,0,0,0,0,0,1,0
fetch10s59a2595qmyvm3htrcl967km80rx4v06lp3rm,0.008387,0,0,0,0,0,1,0
fetch10sapr4ux7rndcz9mdrf58zpg80dkfg7yvsktkg,0.217715,0,0,0,0,0,1,0
fetch10sf8mfydn935waveyum6zys8xwwpczwv2s3tte,1,0,0,0,0,0,1,0
fetch10sgngdeutpp7wggt6d5rdj468ch8na2kndxa4w,0.087086,0,0,0,0,0,1,0
fetch10sh0jmqasa7d7nneqg73q9v9hx4d9gfe34wkxv,0.719211,0,0,0,0,0,1,0
fetch10sv40pr53lpnq0tvrq5tvhwxzkytxvdqdl2sag,1.2,0,0,0,0,0,1,0
fetch10svkgdc65ny3l0954zd3t84afvv0vyrsx27pcm,11.80172,0,0,0,0,0,1,0
fetch10t4zqu3r4pjyz5a5f2rea99zkz9ywsvjuygl7h,0.043543,0,0,0,0,0,1,0
fetch10tajyn67zjdn0kww7avyzdnnndyyjjmqa4005s,0.23,0,0,0,0,0,1,0
fetch10tdsfdh2zhqvnfae6896yur636ke5e2fuf8gzy,1,0,0,0,0,0,1,0
fetch10tfemx2xueh8dyjpyqmhhsrn97kn6hkf08mrxz,0,0,0,0,0,0,1,0
fetch10tmrjgye4spqpztfkvpsvhn6k90k20qr6zrlzn,632.20428,0,0,0,0,0,1,0
fetch10tmtzjd0p37s3wmgfgrlx06dqlhmgns8dxelyk,0.003548,0,0,0,0,0,1,0
fetch10tvt8vq0axhluytvt8vk7qcdka9dekvncmtfmf,1,0,0,0,0,0,1,0
fetch10u467epw066zt0ns5c6gc0as3v7q2caszpfzgm,0.217715,0,0,0,0,0,1,0
fetch10uc9sq8qqttl42vnaef6qg4852n9tu3jjyx9z9,0,0,0,0,0,0,1,0
fetch10ujpdwwhc3rxzfdu07ah64sxlqespdnsheglk2,7,0,0,0,0,0,1,0
fetch10ukgjthym2glt2f770x3hf9s9lgnpkxfm555ms,1.187583,0,0,0,0,0,1,0
fetch10up5hkgv786du35mu6099cz0k68vhw9p6pkeqs,0.28808,0,0,0,0,0,1,0
fetch10upfune7frg7l3ms5kuktn02lauwuugm4js3k2,1.389399,0,0,0,0,0,1,0
fetch10uuv8amcyq7946ttcjhvrrdct2scm8nsxkh2jj,2.313319,0,0,0,0,0,1,0
fetch10uwk2l88lvyehekhcmha5txyymcgg2pwahzwp7,0.087086,0,0,0,0,0,1,0
fetch10vmj3jpky589ejyq330usnjav69lmhhfwf2s02,231.2285,51,0,0,0,0,1,0
fetch10vpsdrmratmp00tc436x88ayyra3k8422euhz2,1.13,0,0,0,0,0,1,0
fetch10vq9rt0q666xjsu9dztvqfg7as8wfe9xdwx5t4,1,0,0,0,0,0,1,0
fetch10vrrpmscxuk4xfvf80jcana4ygt34yqprsgjau,0.043543,0,0,0,0,0,1,0
fetch10vsf3qk6zwww4kfw6ks7pktaap5fftvm4mkjd3,0.359605,0,0,0,0,0,1,0
fetch10vw8ay335gup8n3sl5hcxx65c87af6y5dclfjw,43.326882,36,0,0,0,0,1,0
fetch10vy7kh4v476lrph0f5pf864uhpwpsgtz5zlce5,1,0,0,0,0,0,1,0
fetch10vyxkk8g9z4enyktq5eats0r86ctk8u374dhpp,0.139049,0,0,0,0,0,1,0
fetch10w0u0usra8pm4nf4p7feaaq4h0fw2ap4zv52ns,1.785263,0,0,0,0,0,1,0
fetch10w4kjwzk2cfm9jjnahngweprc07vkugewfvhf5,0.28808,0,0,0,0,0,1,0
fetch10w8c2fn9s52l9l4ys93yschfvt6nvzqz2892uf,21.279506,0,0,0,0,0,1,0
fetch10wj47pa28hzarry8qzldp5gyhfhynxndgqglma,6.186914,15,0,0,0,0,1,0
fetch10wjsze5lthxtem7ggue7m7lgjtpj2e648v6gtf,214.042826,0,0,0,0,0,1,0
fetch10wnclnw8ajyrh5f0fmxyt6wdh4ymxdk9sdjkkq,0.261343,0,0,0,0,0,1,0
fetch10wt4sl9yv8w26pdru38787e9g9mav5nn7vkl4h,0.087438,0,0,0,0,0,1,0
fetch10wuuuj9q4tgegs8jsv7xlawmycep269504qv6t,0.087771,0,0,0,0,0,1,0
fetch10wx00ahmkd7qdyludwwctaw4ud38vrp3sqk5g9,38.83,0,0,0,0,0,1,0
fetch10wxjhgmrdw9qmty0lrwxe0ddt30fy9kmnhzv49,1.147358,0,0,0,0,0,1,0
fetch10x79kqnyqztj42j2rx2hs7l78p06c85m8daurt,1,0,0,0,0,0,1,0
fetch10x8pvx83djxtew0pn733u2vw0anhutrq5x73fq,0.087086,0,0,0,0,0,1,0
fetch10xam402xdh6hkgt74nvcu33tzaer0ztmm0spxc,0.59702,0,0,0,0,0,1,0
fetch10xgfxxscwtdja5lldce7w2lc6elvunau2j6xz5,0.0008,0,0,0,0,0,1,0
fetch10xl6978feaa6w0tphwwfdjg5zgj45vrj2acqgf,0.088322,0,0,0,0,0,1,0
fetch10xmsqkammf8vst4un085m5d6d407c9yej53ql9,0.587563,0,0,0,0,0,1,0
fetch10xwrtuldvjfw38ws6hfn9v7rt7kk0hfth79z97,0.330807,40,0,0,0,0,1,0
fetch10xzyzpypxtctcymytdpzzknqvd5fxec0qh0mpj,1.000239,0,0,0,0,0,1,0
fetch10y2zp3xemvgztsqjk3vraztedsuufmn67nug4x,0.004855,0,0,0,0,0,1,0
fetch10yarg9vkz5jpt3pzqt9k66w7lhx6d2kazfcs76,0.28808,0,0,0,0,0,1,0
fetch10ycmk86hvc76xnq4ut6svkplzj2s63jd7dc6v7,0,0,0,0,0,0,1,0
fetch10yd96s40xj8jsxtrngl8tlc6dyxea3sy3zu0uh,0.246,20,0,0,0,0,1,0
fetch10yknl3e84mru2xrm7makhu0al0uekt43hzrsku,0,0,0,0,0,0,1,0
fetch10ymfplwqa48jnc8rwq2emfspapfmetj96m6gny,1.107482,0,0,0,0,0,1,0
fetch10yrp7v8ge4y33khqkpy2jt73a0lhf2spgf56qj,0.087086,0,0,0,0,0,1,0
fetch10yrpvx030jrype8ww6sv3f2gyzjtajz3yehgfa,0,0,0,0,0,0,1,0
fetch10ytgwnar2z0q0dce2h04c4dx968g6692ljpxdm,0,0,0,0,0,0,1,0
fetch10yv6g5duyaqr8pex6ppmd6nte0mtx95s9a4erz,3.48,0,0,0,0,0,1,0
fetch10z0j6qx4xp0kjjzj72305c6ymn9jgdyeqzaw0q,1,0,0,0,0,0,1,0
fetch10zn9739cd5wqn37av5wnkayz4xscs9t8g638mw,0.087086,0,0,0,0,0,1,0
fetch10zpnxrp86d6sw3wjkukhhthqqx5ar6nasa5t9g,1,0,0,0,0,0,1,0
fetch1204s2kwm4zegq3kyyhlz7t5q36d6gps09slqh9,0.068305,0,0,0,0,0,1,0
fetch1204zyhe332zkfwgpgp4lcljfshxas27wncym92,0.13661,0,0,0,0,0,1,0
fetch12053prn37790a9dwjnuzx27mzd68rzdz42r4hj,838.38,0,0,0,0,0,1,0
fetch120a9fe7uvd6c5tu882g30kz5ujkg9yz79efd70,1.187729,0,0,0,0,0,1,0
fetch120fcwhhkygfepur3r4pwvyq3fsdrrhtm48042a,0,0,0,0,0,0,1,0
fetch120fzwkxqcjpetcn2hyfys24yfaqx0l97es2ykr,0.087086,0,0,0,0,0,1,0
fetch120mdq0dexgg2cejx78p67z07mvg2cz4t0add6k,0,0,0,0,0,0,1,0
fetch120qrrc3ypc4dlzwpfkt04uhej9rjdfgx4j8ny8,0.359605,0,0,0,0,0,1,0
fetch120xgs8g7sy3k77vnqjqdt2xu3mqwj7d5xrm5j7,0.043543,0,0,0,0,0,1,0
fetch122gvggqfgxc2c0m70lxeentyjasftz54w78z9f,0.27322,0,0,0,0,0,1,0
fetch122jan5p3zss800qhcwncfv6yeasfyafkz8fgvg,3.812606,0,0,0,0,0,1,0
fetch122m5dlauczjlv9w355xwm5rqlef0sc04jyefdz,1,0,0,0,0,0,1,0
fetch122qlw7wmy7n4jjgl5v2qqyk3hzu8u7tlxxcexs,0,0,0,0,0,0,1,0
fetch122rcx3h8t4pkry58a80qvj8h6ukt9npp2u3gvx,0.14404,0,0,0,0,0,1,0
fetch122t24543lgdcy4kmd3jck8pg78valmpfuu30vs,0.479474,0,0,0,0,0,1,0
fetch122taf48l9w62wmscwhprj8hqg9t4kasqsh6w6l,1,0,0,0,0,0,1,0
fetch122vfqw2zndaetmnl5jkyuu9p4ykxny080mqr25,0.087,0,0,0,0,0,1,0
fetch1235j7ncastzvskayzdkmhfq3mnckwru33d24mg,0.28808,0,0,0,0,0,1,0
fetch1235tuanz3exjy2tsymppeagjtpt9gfhj6xupfv,0.032121,0,0,0,0,0,1,0
fetch1237qkn275j24rgh8hx0rupw2xa3tdxma4s97e7,0.23,0,0,0,0,0,1,0
fetch123dxjduk6a5p9wfzfx5yegenrwkq4d2pnwujpq,4.860653,85,0,0,0,0,1,0
fetch123j95758jufgufkp698wvphpezw82gdd3z94v2,0.198,0,0,0,0,0,1,0
fetch123s0cqv3aqy53ec0x9pf5fw9dq3g63cp842a85,500,0,0,0,0,0,1,0
fetch123wgkas3g89tu9ldzrk3qkwdrpnezmpnuquc6t,104,135,0,0,0,0,1,0
fetch123wl38gjeqzpl77pw0ntg5kunprunxycffuwxh,31.801221,0,0,0,0,0,1,0
fetch123xynmw4295lxddjlssg6z6zuyx7nvhzf2rl6r,1.435441,0,0,0,0,0,1,0
fetch124c8mq20mjwm4d57l48rc5n67a3pnwa3tue6j6,1.087086,0,0,0,0,0,1,0
fetch124dhs2ave98g7ka934764ms7tavgcvpa8v2se3,0,0,0,0,0,0,1,0
fetch124gy0hjzqlry7nwhpf4hw84nsv748xyckhn7hh,0,0,0,0,0,0,1,0
fetch124hn9vm9jynz7r47rf8f0yvaemachqgatnhwts,1.572652,0,0,0,0,0,1,0
fetch124ldyw387dxpvtfrxran4xjnhdhfwsh58scuj4,0.312465,5,0,0,0,0,1,0
